Empresa;Dt. Fechamento;Cód. Item;Descrição; Estoque de Abertura ; Vol. Recebido ; Vol. Disponível ; Vol. Total das Saídas ; Estoque Escritural ; Vl. Perda ; Vl. Ganho ; Estoque de Fechamento ; [1310] Tanque ; [1310] Estoque de Abertura ; [1310] Vol. Recebido ; [1310] Vol. Disponível ; [1310] Vol. Total das Saídas ; [1310] Estoque Escritural ; [1310] Vl. Perda ; [1310] Vl. Ganho ; [1310] Vol. Aferido 
POSTO TESTE - Matriz;18/11/2019;5;DIESEL B S10 COMUM;7.109,00; -   ;7.109,00;1.308,38;5.800,62;24,624; -   ;5.776,00;4;7.109,00; -   ;7.109,00;1.308,38;5.800,62;24,624; -   ;5.776,00
POSTO TESTE - Matriz;18/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;19/11/2019;1;GASOLINA COMUM;11.288,00; -   ;11.288,00;3.455,67;7.832,33;35,334; -   ;7.797,00;3;11.288,00; -   ;11.288,00;3.455,67;7.832,33;35,334; -   ;7.797,00
POSTO TESTE - Matriz;19/11/2019;2;ETANOL;7.144,00; -   ;7.144,00;1.886,53;5.257,47; -   ;9,53;5.267,00;2;7.144,00; -   ;7.144,00;1.886,53;5.257,47; -   ;9,53;5.267,00
POSTO TESTE - Matriz;19/11/2019;3;GASOLINA ADITIVADA;7.837,00; -   ;7.837,00;1.456,89;6.380,11;25,11; -   ;6.355,00;1;7.837,00; -   ;7.837,00;1.456,89;6.380,11;25,11; -   ;6.355,00
POSTO TESTE - Matriz;19/11/2019;5;DIESEL B S10 COMUM;5.776,00; -   ;5.776,00;300,724;5.475,28;10,276; -   ;5.465,00;4;5.776,00; -   ;5.776,00;300,724;5.475,28;10,276; -   ;5.465,00
POSTO TESTE - Matriz;19/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;20/11/2019;1;GASOLINA COMUM;7.797,00; -   ;7.797,00;3.264,65;4.532,35;20,348; -   ;4.512,00;3;7.797,00; -   ;7.797,00;3.264,65;4.532,35;20,348; -   ;4.512,00
POSTO TESTE - Matriz;20/11/2019;2;ETANOL;5.267,00; -   ;5.267,00;1.633,09;3.633,91;8,911; -   ;3.625,00;2;5.267,00; -   ;5.267,00;1.633,09;3.633,91;8,911; -   ;3.625,00
POSTO TESTE - Matriz;20/11/2019;3;GASOLINA ADITIVADA;6.355,00; -   ;6.355,00;1.361,68;4.993,32;12,316; -   ;4.981,00;1;6.355,00; -   ;6.355,00;1.361,68;4.993,32;12,316; -   ;4.981,00
POSTO TESTE - Matriz;20/11/2019;5;DIESEL B S10 COMUM;5.465,00; -   ;5.465,00;460,478;5.004,52;9,522; -   ;4.995,00;4;5.465,00; -   ;5.465,00;460,478;5.004,52;9,522; -   ;4.995,00
POSTO TESTE - Matriz;20/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;21/11/2019;1;GASOLINA COMUM;4.512,00;5.000,00;9.512,00;3.293,61;6.218,39;9,386; -   ;6.209,00;3;4.512,00;5.000,00;9.512,00;3.293,61;6.218,39;9,386; -   ;6.209,00
POSTO TESTE - Matriz;21/11/2019;2;ETANOL;3.625,00;5.000,00;8.625,00;1.733,81;6.891,19; -   ;13,806;6.905,00;2;3.625,00;5.000,00;8.625,00;1.733,81;6.891,19; -   ;13,806;6.905,00
POSTO TESTE - Matriz;21/11/2019;3;GASOLINA ADITIVADA;4.981,00; -   ;4.981,00;1.859,51;3.121,49;8,489; -   ;3.113,00;1;4.981,00; -   ;4.981,00;1.859,51;3.121,49;8,489; -   ;3.113,00
POSTO TESTE - Matriz;21/11/2019;5;DIESEL B S10 COMUM;4.995,00; -   ;4.995,00;1.353,65;3.641,35;13,348; -   ;3.628,00;4;4.995,00; -   ;4.995,00;1.353,65;3.641,35;13,348; -   ;3.628,00
POSTO TESTE - Matriz;21/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;22/11/2019;1;GASOLINA COMUM;6.209,00;5.000,00;11.209,00;3.798,83;7.410,17;17,171; -   ;7.393,00;3;6.209,00;5.000,00;11.209,00;3.798,83;7.410,17;17,171; -   ;7.393,00
POSTO TESTE - Matriz;22/11/2019;2;ETANOL;6.905,00; -   ;6.905,00;1.964,85;4.940,15; -   ;7,852;4.948,00;2;6.905,00; -   ;6.905,00;1.964,85;4.940,15; -   ;7,852;4.948,00
POSTO TESTE - Matriz;22/11/2019;3;GASOLINA ADITIVADA;3.113,00;5.000,00;8.113,00;1.864,49;6.248,51;20,508; -   ;6.228,00;1;3.113,00;5.000,00;8.113,00;1.864,49;6.248,51;20,508; -   ;6.228,00
POSTO TESTE - Matriz;22/11/2019;5;DIESEL B S10 COMUM;3.628,00; -   ;3.628,00;1.090,01;2.537,99;9,99; -   ;2.528,00;4;3.628,00; -   ;3.628,00;1.090,01;2.537,99;9,99; -   ;2.528,00
POSTO TESTE - Matriz;22/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;23/11/2019;1;GASOLINA COMUM;7.393,00;5.000,00;12.393,00;4.007,04;8.385,96;19,959; -   ;8.366,00;3;7.393,00;5.000,00;12.393,00;4.007,04;8.385,96;19,959; -   ;8.366,00
POSTO TESTE - Matriz;23/11/2019;2;ETANOL;4.948,00;5.000,00;9.948,00;1.843,72;8.104,28; -   ;27,72;8.132,00;2;4.948,00;5.000,00;9.948,00;1.843,72;8.104,28; -   ;27,72;8.132,00
POSTO TESTE - Matriz;23/11/2019;3;GASOLINA ADITIVADA;6.228,00; -   ;6.228,00;1.572,79;4.655,21;2,207; -   ;4.653,00;1;6.228,00; -   ;6.228,00;1.572,79;4.655,21;2,207; -   ;4.653,00
POSTO TESTE - Matriz;23/11/2019;5;DIESEL B S10 COMUM;2.528,00;5.000,00;7.528,00;579,723;6.948,28; -   ;22,723;6.971,00;4;2.528,00;5.000,00;7.528,00;579,723;6.948,28; -   ;22,723;6.971,00
POSTO TESTE - Matriz;23/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;24/11/2019;1;GASOLINA COMUM;8.366,00; -   ;8.366,00;2.676,29;5.689,71;18,71; -   ;5.671,00;3;8.366,00; -   ;8.366,00;2.676,29;5.689,71;18,71; -   ;5.671,00
POSTO TESTE - Matriz;24/11/2019;2;ETANOL;8.132,00; -   ;8.132,00;1.457,84;6.674,16; -   ;5,839;6.680,00;2;8.132,00; -   ;8.132,00;1.457,84;6.674,16; -   ;5,839;6.680,00
POSTO TESTE - Matriz;24/11/2019;3;GASOLINA ADITIVADA;4.653,00; -   ;4.653,00;1.087,20;3.565,80;9,798; -   ;3.556,00;1;4.653,00; -   ;4.653,00;1.087,20;3.565,80;9,798; -   ;3.556,00
POSTO TESTE - Matriz;24/11/2019;5;DIESEL B S10 COMUM;6.971,00; -   ;6.971,00;256,955;6.714,05; -   ;14,955;6.729,00;4;6.971,00; -   ;6.971,00;256,955;6.714,05; -   ;14,955;6.729,00
POSTO TESTE - Matriz;24/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;25/11/2019;1;GASOLINA COMUM;5.671,00;5.000,00;10.671,00;3.300,11;7.370,90;2,895; -   ;7.368,00;3;5.671,00;5.000,00;10.671,00;3.300,11;7.370,90;2,895; -   ;7.368,00
POSTO TESTE - Matriz;25/11/2019;2;ETANOL;6.680,00; -   ;6.680,00;2.148,05;4.531,95;10,953; -   ;4.521,00;2;6.680,00; -   ;6.680,00;2.148,05;4.531,95;10,953; -   ;4.521,00
POSTO TESTE - Matriz;25/11/2019;3;GASOLINA ADITIVADA;3.556,00;5.000,00;8.556,00;1.521,49;7.034,51;2,514; -   ;7.032,00;1;3.556,00;5.000,00;8.556,00;1.521,49;7.034,51;2,514; -   ;7.032,00
POSTO TESTE - Matriz;25/11/2019;5;DIESEL B S10 COMUM;6.729,00; -   ;6.729,00;1.074,82;5.654,18;9,176; -   ;5.645,00;4;6.729,00; -   ;6.729,00;1.074,82;5.654,18;9,176; -   ;5.645,00
POSTO TESTE - Matriz;25/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;26/11/2019;1;GASOLINA COMUM;7.368,00; -   ;7.368,00;2.323,63;5.044,37;25,371; -   ;5.019,00;3;7.368,00; -   ;7.368,00;2.323,63;5.044,37;25,371; -   ;5.019,00
POSTO TESTE - Matriz;26/11/2019;2;ETANOL;4.521,00; -   ;4.521,00;1.438,34;3.082,66;14,659; -   ;3.068,00;2;4.521,00; -   ;4.521,00;1.438,34;3.082,66;14,659; -   ;3.068,00
POSTO TESTE - Matriz;26/11/2019;3;GASOLINA ADITIVADA;7.032,00; -   ;7.032,00;1.112,25;5.919,76;23,755; -   ;5.896,00;1;7.032,00; -   ;7.032,00;1.112,25;5.919,76;23,755; -   ;5.896,00
POSTO TESTE - Matriz;26/11/2019;5;DIESEL B S10 COMUM;5.645,00; -   ;5.645,00;488,166;5.156,83;7,834; -   ;5.149,00;4;5.645,00; -   ;5.645,00;488,166;5.156,83;7,834; -   ;5.149,00
POSTO TESTE - Matriz;26/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;27/11/2019;1;GASOLINA COMUM;5.019,00;5.000,00;10.019,00;2.887,16;7.131,84; -   ;17,158;7.149,00;3;5.019,00;5.000,00;10.019,00;2.887,16;7.131,84; -   ;17,158;7.149,00
POSTO TESTE - Matriz;27/11/2019;2;ETANOL;3.068,00;5.000,00;8.068,00;1.996,60;6.071,40; -   ;15,597;6.087,00;2;3.068,00;5.000,00;8.068,00;1.996,60;6.071,40; -   ;15,597;6.087,00
POSTO TESTE - Matriz;27/11/2019;3;GASOLINA ADITIVADA;5.896,00; -   ;5.896,00;1.324,41;4.571,59;10,588; -   ;4.561,00;1;5.896,00; -   ;5.896,00;1.324,41;4.571,59;10,588; -   ;4.561,00
POSTO TESTE - Matriz;27/11/2019;5;DIESEL B S10 COMUM;5.149,00; -   ;5.149,00;801,42;4.347,58;17,58; -   ;4.330,00;4;5.149,00; -   ;5.149,00;801,42;4.347,58;17,58; -   ;4.330,00
POSTO TESTE - Matriz;27/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;28/11/2019;1;GASOLINA COMUM;7.149,00;5.000,00;12.149,00;3.933,80;8.215,20; -   ;12,801;8.228,00;3;7.149,00;5.000,00;12.149,00;3.933,80;8.215,20; -   ;12,801;8.228,00
POSTO TESTE - Matriz;28/11/2019;2;ETANOL;6.087,00; -   ;6.087,00;2.272,15;3.814,85;15,852; -   ;3.799,00;2;6.087,00; -   ;6.087,00;2.272,15;3.814,85;15,852; -   ;3.799,00
POSTO TESTE - Matriz;28/11/2019;3;GASOLINA ADITIVADA;4.561,00;5.000,00;9.561,00;1.335,99;8.225,01; -   ;19,99;8.245,00;1;4.561,00;5.000,00;9.561,00;1.335,99;8.225,01; -   ;19,99;8.245,00
POSTO TESTE - Matriz;28/11/2019;5;DIESEL B S10 COMUM;4.330,00; -   ;4.330,00;1.000,31;3.329,69;10,691; -   ;3.319,00;4;4.330,00; -   ;4.330,00;1.000,31;3.329,69;10,691; -   ;3.319,00
POSTO TESTE - Matriz;28/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;29/11/2019;1;GASOLINA COMUM;8.228,00; -   ;8.228,00;4.060,09;4.167,91;15,911; -   ;4.152,00;3;8.228,00; -   ;8.228,00;4.060,09;4.167,91;15,911; -   ;4.152,00
POSTO TESTE - Matriz;29/11/2019;2;ETANOL;3.799,00; -   ;3.799,00;2.395,68;1.403,32;6,316; -   ;1.397,00;2;3.799,00; -   ;3.799,00;2.395,68;1.403,32;6,316; -   ;1.397,00
POSTO TESTE - Matriz;29/11/2019;3;GASOLINA ADITIVADA;8.245,00; -   ;8.245,00;1.959,73;6.285,27; -   ;19,734;6.305,00;1;8.245,00; -   ;8.245,00;1.959,73;6.285,27; -   ;19,734;6.305,00
POSTO TESTE - Matriz;29/11/2019;5;DIESEL B S10 COMUM;3.319,00; -   ;3.319,00;800,728;2.518,27;10,272; -   ;2.508,00;4;3.319,00; -   ;3.319,00;800,728;2.518,27;10,272; -   ;2.508,00
POSTO TESTE - Matriz;29/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;30/11/2019;1;GASOLINA COMUM;4.152,00;10.000,00;14.152,00;3.809,17;10.342,83; -   ;42,173;10.385,00;3;4.152,00;10.000,00;14.152,00;3.809,17;10.342,83; -   ;42,173;10.385,00
POSTO TESTE - Matriz;30/11/2019;2;ETANOL;1.397,00;5.000,00;6.397,00;2.116,24;4.280,76; -   ;18,237;4.299,00;2;1.397,00;5.000,00;6.397,00;2.116,24;4.280,76; -   ;18,237;4.299,00
POSTO TESTE - Matriz;30/11/2019;3;GASOLINA ADITIVADA;6.305,00; -   ;6.305,00;1.587,25;4.717,75;21,754; -   ;4.696,00;1;6.305,00; -   ;6.305,00;1.587,25;4.717,75;21,754; -   ;4.696,00
POSTO TESTE - Matriz;30/11/2019;5;DIESEL B S10 COMUM;2.508,00;5.000,00;7.508,00;585,559;6.922,44; -   ;18,559;6.941,00;4;2.508,00;5.000,00;7.508,00;585,559;6.922,44; -   ;18,559;6.941,00
POSTO TESTE - Matriz;30/11/2019;5;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;01/12/2019;1;GASOLINA COMUM;10.385,00; -   ;10.385,00;2.881,65;7.503,35; -   ;15,651;7.519,00;3;10.385,00; -   ;10.385,00;2.881,65;7.503,35; -   ;15,651;7.519,00
POSTO TESTE - Matriz;01/12/2019;2;ETANOL;4.299,00; -   ;4.299,00;1.817,18;2.481,82;8,817; -   ;2.473,00;2;4.299,00; -   ;4.299,00;1.817,18;2.481,82;8,817; -   ;2.473,00
POSTO TESTE - Matriz;01/12/2019;3;GASOLINA ADITIVADA;4.696,00; -   ;4.696,00;944,734;3.751,27;14,266; -   ;3.737,00;1;4.696,00; -   ;4.696,00;944,734;3.751,27;14,266; -   ;3.737,00
POSTO TESTE - Matriz;01/12/2019;5;DIESEL B S10 COMUM;6.941,00; -   ;6.941,00;128,93;6.812,07; -   ;26,93;6.839,00;4;6.941,00; -   ;6.941,00;128,93;6.812,07; -   ;26,93;6.839,00
POSTO TESTE - Matriz;01/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;02/12/2019;1;GASOLINA COMUM;7.519,00;5.000,00;12.519,00;3.428,57;9.090,43; -   ;30,573;9.121,00;3;7.519,00;5.000,00;12.519,00;3.428,57;9.090,43; -   ;30,573;9.121,00
POSTO TESTE - Matriz;02/12/2019;2;ETANOL;2.473,00;5.000,00;7.473,00;1.780,52;5.692,48; -   ;23,518;5.716,00;2;2.473,00;5.000,00;7.473,00;1.780,52;5.692,48; -   ;23,518;5.716,00
POSTO TESTE - Matriz;02/12/2019;3;GASOLINA ADITIVADA;3.737,00; -   ;3.737,00;1.841,61;1.895,39;1,386; -   ;1.894,00;1;3.737,00; -   ;3.737,00;1.841,61;1.895,39;1,386; -   ;1.894,00
POSTO TESTE - Matriz;02/12/2019;5;DIESEL B S10 COMUM;6.839,00; -   ;6.839,00;1.182,32;5.656,68;21,678; -   ;5.635,00;4;6.839,00; -   ;6.839,00;1.182,32;5.656,68;21,678; -   ;5.635,00
POSTO TESTE - Matriz;02/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;03/12/2019;1;GASOLINA COMUM;9.121,00;5.000,00;14.121,00;3.598,08;10.522,92; -   ;49,077;10.572,00;3;9.121,00;5.000,00;14.121,00;3.598,08;10.522,92; -   ;49,077;10.572,00
POSTO TESTE - Matriz;03/12/2019;2;ETANOL;5.716,00; -   ;5.716,00;1.905,58;3.810,42; -   ;5,576;3.816,00;2;5.716,00; -   ;5.716,00;1.905,58;3.810,42; -   ;5,576;3.816,00
POSTO TESTE - Matriz;03/12/2019;3;GASOLINA ADITIVADA;1.894,00;5.000,00;6.894,00;1.959,63;4.934,37;21,367; -   ;4.913,00;1;1.894,00;5.000,00;6.894,00;1.959,63;4.934,37;21,367; -   ;4.913,00
POSTO TESTE - Matriz;03/12/2019;5;DIESEL B S10 COMUM;5.635,00; -   ;5.635,00;817,543;4.817,46;17,457; -   ;4.800,00;4;5.635,00; -   ;5.635,00;817,543;4.817,46;17,457; -   ;4.800,00
POSTO TESTE - Matriz;03/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;04/12/2019;1;GASOLINA COMUM;10.572,00;5.000,00;15.572,00;3.441,34;12.130,66; -   ;26,344;12.157,00;3;10.572,00;5.000,00;15.572,00;3.441,34;12.130,66; -   ;26,344;12.157,00
POSTO TESTE - Matriz;04/12/2019;2;ETANOL;3.816,00;5.000,00;8.816,00;1.798,61;7.017,39; -   ;10,61;7.028,00;2;3.816,00;5.000,00;8.816,00;1.798,61;7.017,39; -   ;10,61;7.028,00
POSTO TESTE - Matriz;04/12/2019;3;GASOLINA ADITIVADA;4.913,00; -   ;4.913,00;1.262,69;3.650,31;13,314; -   ;3.637,00;1;4.913,00; -   ;4.913,00;1.262,69;3.650,31;13,314; -   ;3.637,00
POSTO TESTE - Matriz;04/12/2019;5;DIESEL B S10 COMUM;4.800,00; -   ;4.800,00;400,328;4.399,67;8,672; -   ;4.391,00;4;4.800,00; -   ;4.800,00;400,328;4.399,67;8,672; -   ;4.391,00
POSTO TESTE - Matriz;04/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;05/12/2019;1;GASOLINA COMUM;12.157,00;5.000,00;17.157,00;3.290,53;13.866,47; -   ;48,534;13.915,00;3;12.157,00;5.000,00;17.157,00;3.290,53;13.866,47; -   ;48,534;13.915,00
POSTO TESTE - Matriz;05/12/2019;2;ETANOL;7.028,00; -   ;7.028,00;1.990,67;5.037,33; -   ;14,67;5.052,00;2;7.028,00; -   ;7.028,00;1.990,67;5.037,33; -   ;14,67;5.052,00
POSTO TESTE - Matriz;05/12/2019;3;GASOLINA ADITIVADA;3.637,00;5.000,00;8.637,00;1.131,95;7.505,05; -   ;22,949;7.528,00;1;3.637,00;5.000,00;8.637,00;1.131,95;7.505,05; -   ;22,949;7.528,00
POSTO TESTE - Matriz;05/12/2019;5;DIESEL B S10 COMUM;4.391,00; -   ;4.391,00;676,527;3.714,47;5,473; -   ;3.709,00;4;4.391,00; -   ;4.391,00;676,527;3.714,47;5,473; -   ;3.709,00
POSTO TESTE - Matriz;05/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;06/12/2019;1;GASOLINA COMUM;13.915,00; -   ;13.915,00;4.194,71;9.720,29;29,293; -   ;9.691,00;3;13.915,00; -   ;13.915,00;4.194,71;9.720,29;29,293; -   ;9.691,00
POSTO TESTE - Matriz;06/12/2019;2;ETANOL;5.052,00; -   ;5.052,00;2.024,01;3.027,99;6,994; -   ;3.021,00;2;5.052,00; -   ;5.052,00;2.024,01;3.027,99;6,994; -   ;3.021,00
POSTO TESTE - Matriz;06/12/2019;3;GASOLINA ADITIVADA;7.528,00; -   ;7.528,00;1.813,97;5.714,03;3,03; -   ;5.711,00;1;7.528,00; -   ;7.528,00;1.813,97;5.714,03;3,03; -   ;5.711,00
POSTO TESTE - Matriz;06/12/2019;5;DIESEL B S10 COMUM;3.709,00; -   ;3.709,00;598,373;3.110,63;11,627; -   ;3.099,00;4;3.709,00; -   ;3.709,00;598,373;3.110,63;11,627; -   ;3.099,00
POSTO TESTE - Matriz;06/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;07/12/2019;1;GASOLINA COMUM;9.691,00;5.000,00;14.691,00;3.158,58;11.532,42; -   ;10,578;11.543,00;3;9.691,00;5.000,00;14.691,00;3.158,58;11.532,42; -   ;10,578;11.543,00
POSTO TESTE - Matriz;07/12/2019;2;ETANOL;3.021,00;5.000,00;8.021,00;1.916,44;6.104,56; -   ;8,437;6.113,00;2;3.021,00;5.000,00;8.021,00;1.916,44;6.104,56; -   ;8,437;6.113,00
POSTO TESTE - Matriz;07/12/2019;3;GASOLINA ADITIVADA;5.711,00; -   ;5.711,00;1.748,17;3.962,83;6,826; -   ;3.956,00;1;5.711,00; -   ;5.711,00;1.748,17;3.962,83;6,826; -   ;3.956,00
POSTO TESTE - Matriz;07/12/2019;5;DIESEL B S10 COMUM;3.099,00;5.000,00;8.099,00;304,257;7.794,74; -   ;32,257;7.827,00;4;3.099,00;5.000,00;8.099,00;304,257;7.794,74; -   ;32,257;7.827,00
POSTO TESTE - Matriz;07/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;08/12/2019;1;GASOLINA COMUM;11.543,00; -   ;11.543,00;2.554,69;8.988,31;22,31; -   ;8.966,00;3;11.543,00; -   ;11.543,00;2.554,69;8.988,31;22,31; -   ;8.966,00
POSTO TESTE - Matriz;08/12/2019;2;ETANOL;6.113,00; -   ;6.113,00;1.856,73;4.256,27; -   ;18,728;4.275,00;2;6.113,00; -   ;6.113,00;1.856,73;4.256,27; -   ;18,728;4.275,00
POSTO TESTE - Matriz;08/12/2019;3;GASOLINA ADITIVADA;3.956,00; -   ;3.956,00;1.034,39;2.921,61;11,611; -   ;2.910,00;1;3.956,00; -   ;3.956,00;1.034,39;2.921,61;11,611; -   ;2.910,00
POSTO TESTE - Matriz;08/12/2019;5;DIESEL B S10 COMUM;7.827,00; -   ;7.827,00;449,25;7.377,75; -   ;11,25;7.389,00;4;7.827,00; -   ;7.827,00;449,25;7.377,75; -   ;11,25;7.389,00
POSTO TESTE - Matriz;08/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;09/12/2019;1;GASOLINA COMUM;8.966,00;5.000,00;13.966,00;3.011,89;10.954,11;28,109; -   ;10.926,00;3;8.966,00;5.000,00;13.966,00;3.011,89;10.954,11;28,109; -   ;10.926,00
POSTO TESTE - Matriz;09/12/2019;2;ETANOL;4.275,00; -   ;4.275,00;2.421,51;1.853,49;4,493; -   ;1.849,00;2;4.275,00; -   ;4.275,00;2.421,51;1.853,49;4,493; -   ;1.849,00
POSTO TESTE - Matriz;09/12/2019;3;GASOLINA ADITIVADA;2.910,00;5.000,00;7.910,00;1.609,89;6.300,12; -   ;0,885;6.301,00;1;2.910,00;5.000,00;7.910,00;1.609,89;6.300,12; -   ;0,885;6.301,00
POSTO TESTE - Matriz;09/12/2019;5;DIESEL B S10 COMUM;7.389,00; -   ;7.389,00;764,793;6.624,21; -   ;18,793;6.643,00;4;7.389,00; -   ;7.389,00;764,793;6.624,21; -   ;18,793;6.643,00
POSTO TESTE - Matriz;09/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;10/12/2019;1;GASOLINA COMUM;10.926,00;5.000,00;15.926,00;2.882,23;13.043,77; -   ;24,234;13.068,00;3;10.926,00;5.000,00;15.926,00;2.882,23;13.043,77; -   ;24,234;13.068,00
POSTO TESTE - Matriz;10/12/2019;2;ETANOL;1.849,00;5.000,00;6.849,00;1.453,74;5.395,26; -   ;5,741;5.401,00;2;1.849,00;5.000,00;6.849,00;1.453,74;5.395,26; -   ;5,741;5.401,00
POSTO TESTE - Matriz;10/12/2019;3;GASOLINA ADITIVADA;6.301,00; -   ;6.301,00;1.389,03;4.911,97;13,974; -   ;4.898,00;1;6.301,00; -   ;6.301,00;1.389,03;4.911,97;13,974; -   ;4.898,00
POSTO TESTE - Matriz;10/12/2019;5;DIESEL B S10 COMUM;6.643,00; -   ;6.643,00;868,778;5.774,22;10,222; -   ;5.764,00;4;6.643,00; -   ;6.643,00;868,778;5.774,22;10,222; -   ;5.764,00
POSTO TESTE - Matriz;10/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
POSTO TESTE - Matriz;11/12/2019;1;GASOLINA COMUM;13.068,00; -   ;13.068,00;3.924,97;9.143,03;21,026; -   ;9.122,00;3;13.068,00; -   ;13.068,00;3.924,97;9.143,03;21,026; -   ;9.122,00
POSTO TESTE - Matriz;11/12/2019;2;ETANOL;5.401,00; -   ;5.401,00;1.800,57;3.600,43; -   ;10,568;3.611,00;2;5.401,00; -   ;5.401,00;1.800,57;3.600,43; -   ;10,568;3.611,00
POSTO TESTE - Matriz;11/12/2019;3;GASOLINA ADITIVADA;4.898,00; -   ;4.898,00;990,102;3.907,90;14,898; -   ;3.893,00;1;4.898,00; -   ;4.898,00;990,102;3.907,90;14,898; -   ;3.893,00
POSTO TESTE - Matriz;11/12/2019;5;DIESEL B S10 COMUM;5.764,00; -   ;5.764,00;610,422;5.153,58;7,578; -   ;5.146,00;4;5.764,00; -   ;5.764,00;610,422;5.153,58;7,578; -   ;5.146,00
POSTO TESTE - Matriz;11/12/2019;782;DIESEL B S10 COMUM; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
